Liga,Temporada,player_id,Atleta,Clube,Minutos,most_played_position,função,Posição,opp_xthreat_defensive_area_successful_passes,Área defensiva (m²),Altura da linha defensiva (m)
BRA1,2024,20938.0,Thiago Heleno,Athletico Paranaense,2544.0,DC,Zagueiro,Zagueiro,0.0,-1.2741873379902124,-0.1371379053038002
BRA1,2024,27586.0,David Luiz,Flamengo,1930.0,DC,Zagueiro,Zagueiro,0.0,-0.7617580879068355,1.6020479954003537
BRA1,2024,27763.0,Titi,Fortaleza,2274.0,DC,Zagueiro,Zagueiro,0.0,-1.5394111336650833,0.0392887947644119
BRA1,2024,28550.0,Thiago Silva,Fluminense,1512.0,DC,Zagueiro,Zagueiro,0.0,-0.4997446611208154,-0.9471516851106218
BRA1,2024,35689.0,Gabriel Mercado,Internacional,1353.0,DC,Zagueiro,Zagueiro,0.0,1.7292884449634487,1.3005698714837144
BRA1,2024,43931.0,Maicon,Vasco da Gama,2632.0,DC,Zagueiro,Zagueiro,0.0,-0.545700512955615,-0.920972707398628
BRA1,2024,75550.0,Manoel,Fluminense,1178.0,DC,Zagueiro,Zagueiro,0.0,0.3469456862183179,0.066961071422586
BRA1,2024,97262.0,Rodrigo Ely,Gremio,1893.0,DC,Zagueiro,Zagueiro,0.0,-0.3985428377160628,-0.312522069623998
BRA1,2024,98101.0,André Ramalho,Corinthians,1706.0,DC,Zagueiro,Zagueiro,0.0,1.0335244953072555,0.6375289888837516
BRA1,2024,101478.0,Bruno Alves,Cuiaba,2379.0,DC,Zagueiro,Zagueiro,0.0,-1.2337921273245356,-1.0466356823635805
BRA1,2024,102254.0,Walisson Maia,Criciuma,1101.0,DC,Zagueiro,Zagueiro,0.0,-1.4811579378913815,-1.4637198684982595
BRA1,2024,103383.0,Gustavo Gómez,Palmeiras,2687.0,DC,Zagueiro,Zagueiro,0.0,0.8692175797500289,1.4847632661691554
BRA1,2024,114164.0,Antônio Carlos,Fluminense,1229.0,DC,Zagueiro,Zagueiro,0.0,1.1981674313762172,-0.8516898093299301
BRA1,2024,114595.0,Gustavo Henrique,Corinthians,1667.0,DC,Zagueiro,Zagueiro,0.0,-0.1435142621116197,-0.3215841492759493
BRA1,2024,125232.0,Emanuel Brítez,Fortaleza,2799.0,DC,Zagueiro,Zagueiro,0.0,-0.5611201624289226,-0.1678753717563589
BRA1,2024,125450.0,Walter Kannemann,Gremio,1119.0,DC,Zagueiro,Zagueiro,0.0,-1.252649374394543,-0.0146175970018282
BRA1,2024,126251.0,Lucas Villalba,Cruzeiro,1512.0,DC,Zagueiro,Zagueiro,0.0,0.6803121743812173,-0.5991091525109877
BRA1,2024,127618.0,Renzo Saravia,Atletico MG,2604.0,DC,Zagueiro,Zagueiro,0.0,2.123527667279579,3.105051557662483
BRA1,2024,130435.0,Jemerson,Atletico MG,1520.0,DC,Zagueiro,Zagueiro,0.0,-1.3399996997963166,-0.5113282967021422
BRA1,2024,132688.0,Bastos,Botafogo RJ,2961.0,DC,Zagueiro,Zagueiro,0.0,1.2370933973095746,1.066551562382854
BRA1,2024,134739.0,Rodrigo Battaglia,Atletico MG,2551.0,DC,Zagueiro,Zagueiro,0.0,-0.0769091655777676,0.4606455640457093
BRA1,2024,137316.0,Léo,Vasco da Gama,3033.0,DC,Zagueiro,Zagueiro,0.0,-0.3411216301824737,0.0788427324041299
BRA1,2024,141538.0,Alan Empereur,Cuiaba,2945.0,DC,Zagueiro,Zagueiro,0.0,-1.062834405207281,-0.7159251825141938
BRA1,2024,146761.0,Léo Pereira,Flamengo,2280.0,DC,Zagueiro,Zagueiro,0.0,-0.9528104160315942,0.2734181746285222
BRA1,2024,149561.0,Pedro Henrique,Red Bull Bragantino,2552.0,DC,Zagueiro,Zagueiro,0.0,0.9822352997967738,-0.3506132007582072
BRA1,2024,202096.0,Júnior Alonso,Atletico MG,1157.0,DC,Zagueiro,Zagueiro,0.0,-0.0396315551675178,0.7747734140849942
BRA1,2024,246393.0,Igor Rabello,Atletico MG,1115.0,DC,Zagueiro,Zagueiro,0.0,2.539856512400416,0.0221476320902347
BRA1,2024,261477.0,Tomás Cardona,Fortaleza,1611.0,DC,Zagueiro,Zagueiro,0.0,-1.045105144669283,-1.7992599363833557
BRA1,2024,261974.0,Tobias Figueiredo,Criciuma,2334.0,DC,Zagueiro,Zagueiro,0.0,-0.2437481037768961,-1.5180036330860638
BRA1,2024,279540.0,Rodrigo Sam,Juventude,920.0,DC,Zagueiro,Zagueiro,0.0,0.1621194734478054,0.2983447477373508
BRA1,2024,283009.0,Wilker Ángel,Criciuma,1117.0,DC,Zagueiro,Zagueiro,0.0,-1.2629178547298652,-1.7657754331228948
BRA1,2024,284115.0,Lyanco,Atletico MG,1126.0,DC,Zagueiro,Zagueiro,0.0,1.2545260861085112,2.410087605641878
BRA1,2024,295008.0,Thiago Santos,Fluminense,2418.0,DC,Zagueiro,Zagueiro,0.0,0.2386910191972504,-0.1802348083236468
BRA1,2024,303874.0,Alexander Barboza,Botafogo RJ,2303.0,DC,Zagueiro,Zagueiro,0.0,1.749040513202835,1.369490927949936
BRA1,2024,317668.0,Luiz Felipe,Atletico GO,1254.0,DC,Zagueiro,Zagueiro,0.0,-1.1504678317882755,0.1136704474511018
BRA1,2024,317681.0,Fabrício Bruno,Flamengo,2604.0,DC,Zagueiro,Zagueiro,0.0,0.0580164191657037,-0.6659898802153684
BRA1,2024,317749.0,Neris,Cruzeiro,1888.0,DC,Zagueiro,Zagueiro,0.0,-0.885728741525865,0.3774296928854366
BRA1,2024,318478.0,Robert Arboleda,Sao Paulo,2571.0,DC,Zagueiro,Zagueiro,0.0,0.1661004438667691,-0.4822138637005521
BRA1,2024,334663.0,Agustín Rogel,Internacional,1182.0,DC,Zagueiro,Zagueiro,0.0,0.1352386643222546,0.0652168441917624
BRA1,2024,334966.0,Alan Franco,Sao Paulo,2467.0,DC,Zagueiro,Zagueiro,0.0,-0.0590715830476085,-0.0739354024322882
BRA1,2024,337247.0,Kanu,Bahia,3013.0,DC,Zagueiro,Zagueiro,0.0,-0.4023155694377557,0.911569284758399
BRA1,2024,337888.0,Marllon,Cuiaba,3332.0,DC,Zagueiro,Zagueiro,0.0,-0.712777270489794,-1.3813646467779648
BRA1,2024,339173.0,Murilo,Palmeiras,2421.0,DC,Zagueiro,Zagueiro,0.0,1.1865692805592698,1.8257974080775048
BRA1,2024,355684.0,Léo Ortiz,Flamengo,2082.0,DC,Zagueiro,Zagueiro,0.0,-0.3576398471362406,2.495418536620313
BRA1,2024,361471.0,Cacá,Corinthians,2616.0,DC,Zagueiro,Zagueiro,0.0,-0.6826471932476227,-1.3743766034883838
BRA1,2024,364161.0,Luan Cândido,Red Bull Bragantino,2216.0,DC,Zagueiro,Zagueiro,0.0,-0.4495219830379048,-0.2207425547459479
BRA1,2024,366432.0,Kaique Rocha,Athletico Paranaense,2783.0,DC,Zagueiro,Zagueiro,0.0,-0.2145573398203235,-0.1253468457608858
BRA1,2024,373848.0,João Victor,Vasco da Gama,1983.0,DC,Zagueiro,Zagueiro,0.0,0.3683475084275303,0.0431949721566665
BRA1,2024,373938.0,Lucas Halter,Botafogo RJ,1528.0,DC,Zagueiro,Zagueiro,0.0,-1.2806662025102675,-1.4324829565680832
BRA1,2024,373974.0,Wagner Leonardo,Vitoria,3577.0,DC,Zagueiro,Zagueiro,0.0,-1.1057036742726676,-0.9738398447260757
BRA1,2024,379229.0,Bruno Fuchs,Atletico MG,2363.0,DC,Zagueiro,Zagueiro,0.0,2.7679243925189128,1.1118418245355568
BRA1,2024,383150.0,Diego Costa,Sao Paulo,1009.0,DC,Zagueiro,Zagueiro,0.0,0.2523920780330886,0.1377346945625997
BRA1,2024,383601.0,Zé Marcos,Juventude,2232.0,DC,Zagueiro,Zagueiro,0.0,0.0660252661557979,-0.1506545237352463
BRA1,2024,397496.0,Sabino,Sao Paulo,1101.0,DC,Zagueiro,Zagueiro,0.0,1.426057897951981,-1.193118865179939
BRA1,2024,397766.0,Vitão,Internacional,2798.0,DC,Zagueiro,Zagueiro,0.0,-0.6106949273333588,0.2703527168166533
BRA1,2024,402736.0,Nahuel Ferraresi,Sao Paulo,1052.0,DC,Zagueiro,Zagueiro,0.0,-0.2344627669795824,1.0760318961759283
BRA1,2024,406287.0,Benjamín Kuscevic,Fortaleza,2096.0,DC,Zagueiro,Zagueiro,0.0,-1.1364327860222474,-1.325404732364288
BRA1,2024,409317.0,Lucas Freitas,Juventude,1409.0,DC,Zagueiro,Zagueiro,0.0,-1.1953442058356294,-0.846932229506971
BRA1,2024,416910.0,Zé Ivaldo,Cruzeiro,2652.0,DC,Zagueiro,Zagueiro,0.0,0.4230055391810817,-0.2132199919005179
BRA1,2024,417439.0,Danilo Boza,Juventude,3188.0,DC,Zagueiro,Zagueiro,0.0,-0.5366174611407291,-0.8596388367399626
BRA1,2024,417722.0,Félix Torres,Corinthians,1971.0,DC,Zagueiro,Zagueiro,0.0,0.2123312802065811,0.3922826499714761
BRA1,2024,430082.0,João Marcelo,Cruzeiro,3021.0,DC,Zagueiro,Zagueiro,0.0,0.7861757789917159,0.1850222821701025
BRA1,2024,440058.0,Robert Renan,Internacional,1106.0,DC,Zagueiro,Zagueiro,0.0,-0.6450237556619984,1.191573589914156
BRA1,2024,441930.0,Alix,Atletico GO,2286.0,DC,Zagueiro,Zagueiro,0.0,0.0703291980196449,-1.0112173454801894
BRA1,2024,444209.0,Eduardo Santos,Red Bull Bragantino,1934.0,DC,Zagueiro,Zagueiro,0.0,0.3888971478532962,0.0480614647100984
BRA1,2024,446331.0,Mateo Gamarra,Athletico Paranaense,1664.0,DC,Zagueiro,Zagueiro,0.0,1.5714958808038506,0.5042300067331238
BRA1,2024,450865.0,Gustavo Martins,Gremio,1525.0,DC,Zagueiro,Zagueiro,0.0,-0.392894524571554,0.0350884633107872
BRA1,2024,454770.0,Douglas Mendes,Red Bull Bragantino,1531.0,DC,Zagueiro,Zagueiro,0.0,0.4033953076845147,-0.2010218843866411
BRA1,2024,467987.0,Gabriel Xavier,Bahia,3510.0,DC,Zagueiro,Zagueiro,0.0,0.0592602982676933,0.0649955255045243
BRA1,2024,478314.0,Vitor Reis,Palmeiras,1656.0,DC,Zagueiro,Zagueiro,0.0,1.959480452305123,1.017879826967688
BRA1,2024,513490.0,Rodrigo,Criciuma,3268.0,DC,Zagueiro,Zagueiro,0.0,-0.2461572759686207,-0.719474019457263
BRA1,2024,514393.0,Adriano Martins,Atletico GO,3364.0,DC,Zagueiro,Zagueiro,0.0,-0.0902072645813942,0.0172254819651238
BRA1,2024,20241.0,Marcelo,Fluminense,1151.0,DL,Lateral,Lateral,0.0,2.2293362180780183,0.7491578665121948
BRA1,2024,74447.0,Marcos Rocha,Palmeiras,2178.0,DR,Lateral,Lateral,0.0,0.2767505851771522,0.2233094602670902
BRA1,2024,83705.0,Damián Suárez,Botafogo RJ,1394.0,DR,Lateral,Lateral,0.0,-2.13957670799216,0.4306768653056265
BRA1,2024,87833.0,Raúl Cáceres,Vitoria,1898.0,DR,Lateral,Lateral,0.0,-1.5991311684832372,-1.0702477355431033
BRA1,2024,88112.0,Santiago Arias,Bahia,2108.0,DR,Lateral,Lateral,0.0,-0.3642418043928631,-0.2665411220405723
BRA1,2024,93433.0,Diogo Barbosa,Fluminense,2088.0,DL,Lateral,Lateral,0.0,0.3544994171764812,-0.3950598020621387
BRA1,2024,97813.0,Miguel Trauco,Criciuma,1646.0,DL,Lateral,Lateral,0.0,-1.2739508820408012,-2.088439417617566
BRA1,2024,102166.0,Fágner,Corinthians,1030.0,DR,Lateral,Lateral,0.0,0.1540625973569106,1.5124926590439356
BRA1,2024,110930.0,Reinaldo,Gremio,2842.0,DL,Lateral,Lateral,0.0,0.408920109998142,-0.2606189394289303
BRA1,2024,114105.0,Renê,Internacional,1168.0,DL,Lateral,Lateral,0.0,2.4756343846619617,1.3807673427082343
BRA1,2024,114194.0,Madson,Athletico Paranaense,1110.0,DR,Lateral,Lateral,0.0,-0.4879872756718268,0.3939754496539019
BRA1,2024,119542.0,Gilberto,Bahia,1488.0,DR,Lateral,Lateral,0.0,0.0138059984106912,-0.5490241083194901
BRA1,2024,121718.0,Marçal,Botafogo RJ,1138.0,DL,Lateral,Lateral,0.0,-0.8832789917926109,-1.0577906996289714
BRA1,2024,130563.0,Mayke,Palmeiras,1178.0,DR,Lateral,Lateral,0.0,0.1575551801003074,1.65437312649284
BRA1,2024,144146.0,Leonardo Godoy,Athletico Paranaense,1813.0,DR,Lateral,Lateral,0.0,-1.8469831101889007,-0.8514698567942401
BRA1,2024,145385.0,Guillermo Varela,Flamengo,1168.0,DR,Lateral,Lateral,0.0,-0.3368054986487399,0.5960587861804814
BRA1,2024,146526.0,Tinga,Fortaleza,2437.0,DR,Lateral,Lateral,0.0,-0.3411789276693761,-2.227947676153373
BRA1,2024,146674.0,Alan Ruschel,Juventude,2546.0,DL,Lateral,Lateral,0.0,-0.0349179869375971,0.1901183972560609
BRA1,2024,243212.0,João Pedro,Gremio,3061.0,DR,Lateral,Lateral,0.0,-0.5098480944537016,0.0015353618874799
BRA1,2024,243276.0,William,Cruzeiro,3318.0,DR,Lateral,Lateral,0.0,1.936797914273216,1.3096284808373009
BRA1,2024,255362.0,Marcelo Hermes,Criciuma,3596.0,DL,Lateral,Lateral,0.0,-0.3175207095976047,-1.0988681328876118
BRA1,2024,280413.0,Samuel Xavier,Fluminense,3061.0,DR,Lateral,Lateral,0.0,0.7519422229347351,0.0852451458692394
BRA1,2024,297581.0,Ayrton Lucas,Flamengo,2644.0,DL,Lateral,Lateral,0.0,0.433281546953475,0.7839933292341041
BRA1,2024,328564.0,Fabricio Bustos,Internacional,961.0,DR,Lateral,Lateral,0.0,1.417510303501787,1.0127325392241957
BRA1,2024,337900.0,Juninho Capixaba,Red Bull Bragantino,2069.0,DL,Lateral,Lateral,0.0,0.8153870088773039,-0.2571749924579437
BRA1,2024,337971.0,Bruno Pacheco,Fortaleza,1368.0,DL,Lateral,Lateral,0.0,-0.5504174604325255,-0.2221719333037277
BRA1,2024,341745.0,Marlon,Cruzeiro,2436.0,DL,Lateral,Lateral,0.0,-0.265858570366111,-0.9781525681571476
BRA1,2024,358143.0,Felipe Jonatan,Fortaleza,1689.0,DL,Lateral,Lateral,0.0,-0.6555499092084309,-0.1878687439043373
BRA1,2024,358560.0,Willean Lepo,Vitoria,2055.0,DR,Lateral,Lateral,0.0,-0.587783156105076,-0.9938261063179116
BRA1,2024,373429.0,Igor Vinícius,Sao Paulo,2722.0,DR,Lateral,Lateral,0.0,-0.635688013232033,0.8382074358607207
BRA1,2024,373513.0,Lucas Piton,Vasco da Gama,3000.0,DL,Lateral,Lateral,0.0,-0.6257199135774966,-0.3987302559087559
BRA1,2024,374916.0,Caio Paulista,Palmeiras,1350.0,DL,Lateral,Lateral,0.0,-0.1118422506564657,0.2572278185509024
BRA1,2024,376939.0,João Lucas,Juventude,2890.0,DR,Lateral,Lateral,0.0,0.2096777097538597,0.931425970193396
BRA1,2024,381686.0,Lucas Esteves,Vitoria,3306.0,DL,Lateral,Lateral,0.0,-0.6726964681857317,-0.648053127177394
BRA1,2024,383128.0,Bruno Gomes,Internacional,2431.0,DR,Lateral,Lateral,0.0,1.251606302555327,2.060998286711291
BRA1,2024,386203.0,Alexandro Bernabéi,Internacional,2314.0,DL,Lateral,Lateral,0.0,0.8899574767941854,1.667169698414095
BRA1,2024,388576.0,José Rodríguez,Vasco da Gama,1274.0,DR,Lateral,Lateral,0.0,-1.353038406016234,-0.2426908588861864
BRA1,2024,389158.0,Welington,Sao Paulo,1896.0,DL,Lateral,Lateral,0.0,-0.2262178901135883,0.3944003482041343
BRA1,2024,397517.0,Luciano Juba,Bahia,3462.0,DL,Lateral,Lateral,0.0,-0.7168327937836823,-1.0154755672471207
BRA1,2024,397584.0,Michel Araújo,Sao Paulo,988.0,DL,Lateral,Lateral,0.0,0.166533717691925,0.6534571280551721
BRA1,2024,397843.0,Ramon,Cuiaba,2962.0,DL,Lateral,Lateral,0.0,-0.9639084541110222,-1.4780649086044086
BRA1,2024,398130.0,Matheuzinho,Corinthians,2549.0,DR,Lateral,Lateral,0.0,0.086172845914996,-0.5816967615501366
BRA1,2024,403654.0,Ewerthon,Juventude,1352.0,DR,Lateral,Lateral,0.0,-0.9809659747659136,-2.444971220162916
BRA1,2024,404979.0,Lucas Esquivel,Athletico Paranaense,3007.0,DL,Lateral,Lateral,0.0,0.6830073688585224,0.4657532339502216
BRA1,2024,406718.0,Vanderlan,Palmeiras,1244.0,DL,Lateral,Lateral,0.0,-0.1188605557246699,1.841340672762763
BRA1,2024,414213.0,Eros Mancuso,Fortaleza,1007.0,DL,Lateral,Lateral,0.0,-0.2814866069275764,0.6462044976552069
BRA1,2024,416790.0,Paulo Henrique,Vasco da Gama,2781.0,DR,Lateral,Lateral,0.0,1.4227969887410856,-0.0033422738552388
BRA1,2024,417929.0,Bruno Tubarão,Atletico GO,1786.0,DR,Lateral,Lateral,0.0,-0.7134715474210764,-0.871480173626046
BRA1,2024,418751.0,Andrés Hurtado,Red Bull Bragantino,1483.0,DR,Lateral,Lateral,0.0,0.5520865792202861,-0.7639411495391022
BRA1,2024,418965.0,Matheus Alexandre,Cuiaba,2843.0,DR,Lateral,Lateral,0.0,-1.3309656762650648,-2.075883192893413
BRA1,2024,422035.0,Joaquín Piquerez,Palmeiras,1460.0,DL,Lateral,Lateral,0.0,2.511632011882864,1.064434378273839
BRA1,2024,429481.0,Wesley,Flamengo,2624.0,DR,Lateral,Lateral,0.0,1.1117722511433987,0.9071580658876284
BRA1,2024,436560.0,Hugo,Corinthians,2061.0,DL,Lateral,Lateral,0.0,-0.1785406112490327,-0.508877954628675
BRA1,2024,436566.0,Maguinho,Atletico GO,1743.0,DR,Lateral,Lateral,0.0,0.4651432367850193,0.321076730391477
BRA1,2024,439642.0,Nathan Mendes,Red Bull Bragantino,1310.0,DR,Lateral,Lateral,0.0,0.6782274135483796,-0.948797951294673
BRA1,2024,453459.0,Guilherme Romão,Atletico GO,3108.0,DL,Lateral,Lateral,0.0,0.2755030200934789,0.0185528101703007
BRA1,2024,468000.0,Kaiki,Cruzeiro,1318.0,DL,Lateral,Lateral,0.0,0.1379989169643531,0.8611362335669498
BRA1,2024,468006.0,Matheus Bidu,Corinthians,1718.0,DL,Lateral,Lateral,0.0,0.9547709955130114,-0.4620618775357016
BRA1,2024,472116.0,Cuiabano,Gremio,1847.0,DL,Lateral,Lateral,0.0,1.617501800287311,0.7961001038964945
BRA1,2024,479765.0,Gabriel Inocêncio,Juventude,1038.0,DL,Lateral,Lateral,0.0,0.1966010322075732,0.5393911774454114
BRA1,2024,484252.0,Mateo Ponte,Botafogo RJ,1272.0,DR,Lateral,Lateral,0.0,-1.0753983375320506,0.9002472555802119
BRA1,2024,513492.0,Claudinho,Criciuma,2288.0,DR,Lateral,Lateral,0.0,-1.192439599125829,-0.2972300434809543
BRA1,2024,514432.0,Railan,Cuiaba,1376.0,DR,Lateral,Lateral,0.0,-1.2633698027867362,-0.2418475050350743
